rmag,imag
22.946,22.643
12.743,12.46
25.547,23.353
24.733,23.089
26.911,26.495
26.981,26.554
22.172,21.368
25.201,24.672
22.727,22.575
24.271,23.937
26.993,26.707
19.765,19.277
25.813,25.385
26.198,25.502
23.825,22.711
24.584,24.014
21.769,21.379
25.977,25.415
25.407,24.519
17.625,16.476
26.087,25.716
26.598,25.936
25.511,25.013
24.455,23.246
13.636,13.545
25.929,25.257
24.048,23.319
25.274,24.67
15.878,15.778
19.713,18.147
25.694,25.387
22.519,21.029
22.817,22.279
26.885,26.06
24.014,22.388
23.373,22.969
23.099,23.03
25.565,25.071
18.935,18.21
23.27,23.141
18.896,17.408
26.105,25.76
21.368,21.288
23.363,23.073
21.447,20.154
22.908,22.508
25.772,25.154
26.282,25.581
21.728,21.468
24.107,23.887
23.352,23.299
25.581,25.074
25.273,25.12
24.368,23.983
23.837,23.763
20.166,19.251
26.244,25.71
22.378,22.053
25.596,25.428
21.937,21.442
26.339,25.834
22.037,21.115
12.367,12.304
25.121,24.633
20.087,19.625
24.839,24.674
26.415,25.86
23.674,22.12
26.355,25.94
25.036,24.88
26.012,24.013
23.213,21.391
25.11,24.629
23.247,23.183
25.279,24.771
25.261,23.839
26.615,26.142
26.653,25.762
26.755,26.422
25.067,24.854
26.363,25.71
25.831,24.007
21.901,21.5
26.432,26.165
21.957,21.617
23.867,23.379
21.39,19.941
22.261,22.198
25.866,25.249
22.256,21.665
26.757,26.404
26.234,23.891
23.286,21.289
26.145,25.603
25.05,24.497
26.007,25.503
23.248,23.059
26.352,26.0
26.401,26.033
23.268,22.916
26.4,25.937
20.928,20.8
26.745,24.938
26.073,25.363
20.095,19.444
20.274,19.771
26.285,25.903
16.217,16.107
22.802,22.691
22.621,21.468
20.16,19.973
26.608,26.293
26.946,26.616
23.75,22.664
16.768,16.604
20.801,20.62
22.263,21.761
24.74,24.275
22.019,21.023
25.441,24.944
26.737,26.023
24.493,23.989
22.991,22.031
25.301,24.867
26.525,25.959
25.175,24.751
26.926,26.426
25.084,24.886
25.988,25.549
19.851,18.511
20.065,18.676
24.988,24.434
25.161,24.995
21.013,20.848
25.207,24.399
23.683,23.156
25.912,25.31
20.988,20.063
25.798,25.612
26.976,26.562
19.792,19.73
23.302,22.882
19.192,19.054
25.446,25.279
26.27,26.047
24.374,22.259
22.044,21.881
26.926,26.421
23.775,23.519
25.837,25.457
23.578,22.532
25.153,23.275
24.625,24.179
24.864,24.348
26.325,26.075
26.693,26.485
23.174,21.647
26.914,26.488
25.627,25.514
26.589,26.145
21.681,20.699
20.133,19.846
25.533,25.246
25.867,25.495
20.85,20.782
26.554,25.989
26.696,26.45
26.075,25.569
23.362,23.151
26.43,26.319
24.659,24.287
24.475,23.209
22.368,22.221
22.852,20.957
22.273,22.089
25.521,23.567
26.823,26.2
25.354,24.87
19.829,19.509
22.442,22.18
17.644,17.541
26.304,25.805
26.409,26.315
24.045,23.563
25.56,25.386
25.821,25.66
25.235,24.326
26.704,26.432
24.855,24.556
24.348,24.141
26.467,26.168
24.45,23.95
23.359,23.138
22.806,22.59
25.482,25.171
22.335,21.776
26.472,26.331
26.615,26.155
26.912,26.506
26.296,26.013
26.811,26.312
24.682,23.493
25.565,25.269
23.301,23.164
26.136,23.768
23.234,23.143
23.956,23.386
24.09,23.633
26.566,26.169
26.622,25.718
22.156,21.8
15.574,15.459
25.712,25.11
26.767,26.306
26.456,26.051
25.285,24.645
24.623,24.525
19.792,19.2
23.341,22.746
19.14,18.069
26.515,26.405
25.949,24.635
24.591,24.474
22.418,21.982
26.246,25.979
26.121,25.759
26.518,25.503
16.433,16.258
17.835,17.45
25.753,25.263
26.153,25.792
23.091,21.712
21.556,19.677
25.58,25.132
25.223,24.881
26.652,26.234
26.773,26.197
24.597,24.215
18.688,18.424
21.999,21.923
24.487,24.019
19.098,18.47
25.794,23.652
24.403,24.15
22.223,21.23
25.777,25.038
26.473,26.224
21.303,19.955
26.58,26.132
22.599,22.555
26.454,25.202
22.129,21.789
26.632,26.362
24.897,23.714
23.74,21.907
25.533,24.983
25.641,25.02
24.869,24.564
25.984,25.652
24.661,24.136
26.551,26.169
26.868,26.367
17.52,17.327
19.418,19.149
25.057,24.667
26.937,24.542
22.456,20.753
26.603,26.21
17.403,17.086
25.475,24.265
24.508,23.994
26.068,24.845
26.437,24.8
24.087,23.816
23.922,23.475
21.291,21.109
23.178,21.858
23.461,21.225
24.652,24.569
25.882,25.369
25.503,25.009
22.646,22.458
25.094,22.501
26.532,26.024
23.883,23.552
19.291,19.087
25.574,24.918
23.632,23.291
25.623,23.616
25.202,24.87
25.076,24.56
26.447,25.889
25.932,25.498
25.304,25.232
25.134,24.678
25.779,25.574
25.948,25.601
23.025,22.769
26.527,26.365
25.122,24.478
16.241,15.966
25.605,25.392
24.275,23.397
26.593,26.395
23.797,22.687
25.376,24.781
20.39,19.414
26.243,25.692
23.063,22.854
26.829,26.428
21.726,21.392
22.145,22.323
25.348,24.538
23.954,22.269
22.946,22.735
24.49,24.312
24.256,23.934
20.255,19.311
25.947,25.748
26.13,26.0
26.301,25.934
24.789,24.29
24.778,24.458
24.331,24.204
26.277,25.855
26.933,26.4
19.745,19.375
23.979,23.429
26.034,23.955
23.153,21.785
24.991,24.566
26.409,26.021
24.939,24.889
26.376,26.042
25.922,24.639
25.785,25.638
26.357,26.022
26.867,26.152
26.681,24.521
25.025,24.681
23.541,22.966
22.068,20.573
26.892,26.259
24.051,23.635
20.771,19.969
22.499,22.142
26.511,25.922
22.292,21.947
23.357,22.931
24.956,24.684
24.584,23.265
23.415,23.197
24.109,23.505
26.017,25.319
25.741,25.272
25.834,25.337
24.964,24.615
23.904,23.003
24.448,24.206
23.588,23.084
21.943,21.415
20.378,19.052
24.058,23.7
25.417,25.064
23.095,22.744
25.523,24.998
23.67,23.135
26.58,26.103
24.563,24.333
25.312,24.798
21.952,21.573
22.006,21.951
26.157,25.859
26.891,26.355
17.635,16.897
25.373,23.256
26.883,26.516
26.519,26.208
19.607,19.357
26.137,25.616
26.467,25.477
23.836,23.779
26.677,26.034
25.56,25.413
25.341,24.809
26.865,26.485
24.624,22.636
19.507,19.156
25.915,25.74
20.293,20.103
26.364,25.918
23.601,23.428
26.136,25.631
26.979,26.638
23.92,23.563
18.586,18.516
25.593,25.178
24.646,24.533
21.645,20.171
22.742,21.292
26.971,26.599
24.81,24.726
23.232,22.813
16.912,16.794
25.098,24.558
23.527,20.944
22.297,22.177
25.919,25.635
26.101,25.47
24.341,23.866
24.818,22.645
17.636,16.544
26.214,25.733
25.206,24.61
21.976,21.107
21.15,20.555
26.661,26.146
25.166,24.789
23.06,22.088
25.158,24.608
23.206,22.842
22.289,21.864
21.656,19.757
22.927,22.563
25.067,24.49
23.322,22.805
26.749,26.332
26.595,25.581
26.654,26.332
18.746,17.782
22.052,20.757
24.468,24.041
25.78,24.275
24.677,24.347
24.596,24.399
23.838,23.386
18.856,18.759
24.737,24.198
24.375,21.751
23.234,21.903
24.469,23.884
24.917,24.817
22.314,21.843
21.57,21.247
24.125,23.091
23.752,23.362
23.172,22.994
26.137,25.917
26.966,26.723
25.839,25.097
21.357,21.217
25.749,25.365
12.978,12.867
22.032,20.885
24.511,23.411
25.053,24.592
24.927,24.582
25.593,25.496
22.557,21.021
24.852,23.863
25.572,25.123
24.468,24.142
22.764,22.47
22.561,22.495
25.014,24.802
26.768,26.277
24.776,24.042
25.911,25.4
25.625,25.12
26.484,25.643
26.136,25.54
20.157,18.674
24.937,23.75
26.343,24.076
26.919,26.755
26.724,26.408
23.807,23.732
25.278,24.911
25.484,25.223
23.639,23.006
24.252,23.741
24.424,23.205
24.822,24.367
24.989,24.647
26.434,25.296
22.219,21.05
18.285,16.864
25.095,23.55
26.325,25.916
23.941,23.583
23.97,23.744
21.991,20.834
26.404,26.283
24.129,21.731
17.8,17.698
26.806,26.382
21.44,21.383
25.994,25.313
22.904,21.892
21.017,20.945
25.498,25.516
22.852,22.537
24.898,24.521
26.936,26.426
22.056,20.624
23.437,23.169
25.372,24.671
24.394,24.251
23.254,22.489
23.89,23.106
24.816,24.382
19.704,19.376
24.036,23.758
22.513,21.614
10.683,10.589
26.163,25.872
26.863,26.057
20.694,19.223
25.928,25.263
26.777,26.379
24.444,23.972
16.974,16.772
22.817,22.463
26.794,26.352
21.537,20.326
25.976,25.561
26.408,26.106
24.645,24.275
20.013,19.054
26.211,25.656
23.93,22.327
26.741,26.367
26.951,26.749
24.047,23.979
23.47,23.244
26.412,25.873
25.302,24.774
26.742,26.166
26.366,25.676
24.606,23.01
22.234,20.605
21.237,21.125
26.593,26.039
26.255,24.907
23.708,22.064
26.304,25.819
25.333,24.048
26.498,25.976
26.349,25.968
25.447,25.029
25.453,25.318
25.41,24.908
22.832,21.673
26.801,26.233
21.753,21.533
22.324,22.002
25.515,25.137
22.701,20.345
26.192,25.557
25.21,24.966
25.163,24.595
26.994,26.416
25.964,25.529
24.033,23.272
25.235,25.14
19.867,19.626
26.873,26.403
16.378,16.037
26.123,25.646
22.855,21.516
22.329,22.217
21.997,21.614
25.699,24.811
23.033,22.914
24.418,24.09
23.098,23.171
21.396,21.183
26.549,26.176
26.429,26.307
23.747,23.25
26.475,25.994
26.812,26.236
24.781,24.218
26.58,25.966
19.897,19.831
22.483,22.152
23.552,22.932
24.416,23.853
25.485,25.073
26.565,25.838
23.914,23.531
24.046,23.672
26.105,25.726
18.981,18.006
26.762,26.406
21.863,20.168
24.771,23.429
23.832,23.417
26.261,25.954
22.952,22.623
25.96,25.357
25.961,25.637
26.713,25.666
21.754,19.857
22.722,22.342
23.432,23.274
22.782,22.624
22.989,22.686
24.893,24.696
23.963,22.911
25.694,23.083
26.762,25.752
26.908,26.433
26.079,24.197
26.58,25.588
25.277,24.721
24.964,24.4
26.032,25.6
23.124,22.346
23.413,23.197
25.658,25.058
25.633,25.001
26.42,25.549
26.213,25.721
26.384,25.37
25.214,24.77
26.98,26.518
24.19,23.599
25.908,25.412
22.064,21.837
23.859,22.739
24.874,24.416
26.652,26.064
20.093,19.514
21.605,21.267
24.729,23.282
25.444,25.128
23.467,21.541
25.331,24.925
26.005,25.807
24.925,23.046
24.493,24.081
26.002,25.62
22.006,20.242
24.578,22.224
22.284,22.191
26.543,25.922
26.553,25.923
22.659,20.78
21.59,21.355
20.14,19.794
23.91,23.399
21.316,19.914
24.285,23.94
26.841,26.436
22.285,21.743
26.795,25.953
26.955,26.682
26.314,25.899
23.517,23.393
26.423,25.789
21.079,20.643
26.112,25.504
24.888,23.553
24.129,23.695
24.738,24.742
24.388,21.819
19.975,19.7
25.934,25.25
23.908,23.44
20.517,19.249
23.208,22.85
25.08,24.139
25.104,24.702
24.438,24.276
20.58,19.089
25.684,25.237
26.832,26.45
23.236,22.708
22.931,22.503
22.868,22.018
23.686,23.583
16.309,15.934
20.024,19.438
26.528,26.171
25.988,25.905
25.853,25.439
24.542,24.026
26.964,24.457
20.778,19.381
25.983,25.589
26.03,25.51
22.528,21.221
25.147,24.874
18.789,18.28
25.21,25.081
22.777,22.509
26.044,23.465
26.945,24.741
24.795,24.418
26.626,26.171
26.301,26.128
26.502,24.335
19.696,19.387
24.809,24.427
22.021,21.046
24.255,23.553
25.619,24.549
26.503,26.392
24.189,23.371
25.796,25.226
26.534,26.041
19.888,19.508
20.236,20.145
26.951,26.378
19.286,18.547
18.425,17.86
25.869,25.313
24.425,24.233
24.061,23.818
23.948,23.892
22.344,22.235
23.18,22.967
25.918,25.099
26.744,26.29
20.302,19.267
24.617,22.739
25.319,25.043
26.06,25.623
25.619,25.153
24.646,24.162
22.084,22.028
25.22,24.97
24.786,23.421
22.231,22.149
25.222,24.964
24.695,24.243
26.733,26.122
20.021,19.945
18.077,17.734
24.66,24.078
23.672,23.388
20.909,19.583
25.501,23.036
26.694,26.535
23.969,23.834
26.265,25.719
23.626,22.221
23.863,21.314
25.641,25.34
21.367,21.27
24.473,23.025
26.495,26.242
26.553,26.23
23.669,23.207
26.545,25.918
21.489,20.595
21.842,21.007
26.427,25.948
24.054,23.718
22.71,20.545
23.327,22.971
26.608,26.447
23.016,21.365
24.194,24.052
20.653,20.383
25.603,25.229
22.865,22.081
26.057,25.809
26.712,26.289
26.863,26.347
24.844,24.593
23.894,23.489
23.911,22.001
25.32,23.414
25.057,24.479
23.85,22.72
23.322,21.585
23.976,23.806
26.768,26.22
25.816,25.712
19.612,19.547
22.959,21.758
18.233,17.898
21.356,20.03
24.756,24.471
24.597,24.201
25.364,24.285
24.328,24.007
25.893,25.763
25.587,25.301
24.596,24.381
26.879,26.682
26.879,26.261
20.578,20.461
25.397,23.501
25.566,25.128
25.265,24.811
24.08,23.799
22.418,22.325
26.498,26.044
23.764,23.666
18.04,17.808
23.752,23.582
25.605,24.095
26.758,26.117
23.666,23.401
26.477,25.926
24.744,24.331
26.505,26.194
25.634,25.24
23.702,23.202
26.58,26.137
20.903,20.495
26.368,25.871
26.945,26.215
24.325,24.21
24.994,24.717
23.224,22.353
22.973,22.368
26.346,25.757
24.032,23.88
23.065,23.0
26.289,25.742
25.717,25.253
26.781,26.429
24.721,23.381
26.061,25.931
23.925,22.21
26.591,26.018
24.729,22.461
25.814,25.247
25.184,24.532
24.026,23.95
26.533,24.148
22.858,22.691
21.638,21.308
24.924,24.492
24.217,22.417
24.694,24.124
21.864,21.767
26.764,26.289
26.158,25.95
26.461,25.902
23.314,22.813
24.155,23.24
25.078,24.68
26.436,26.024
26.169,25.797
25.524,25.028
25.079,24.533
23.384,23.061
23.992,23.478
16.795,16.152
22.235,21.535
26.157,25.903
22.589,22.451
23.493,21.861
26.316,25.759
18.226,17.167
26.66,26.103
26.965,26.443
26.666,26.154
25.566,25.384
23.896,23.571
22.314,22.097
26.247,25.611
23.075,20.695
24.776,24.348
26.271,25.699
17.688,17.562
24.794,24.433
26.891,26.68
24.349,24.013
26.214,25.708
26.886,26.286
26.245,24.553
26.734,26.253
16.168,16.083
22.583,22.284
26.054,25.65
26.784,26.069
26.871,26.434
22.301,21.273
25.73,25.342
26.719,26.199
26.939,26.779
21.045,19.918
23.387,22.319
23.589,23.327
20.514,19.3
25.833,25.471
26.603,24.044
24.642,24.011
26.894,24.446
24.127,23.71
20.202,20.114
24.796,23.978
25.443,25.214
26.342,25.754
26.666,26.044
24.164,23.594
26.532,26.001
26.985,26.422
25.621,25.472
26.081,25.828
19.476,18.767
23.85,23.318
23.346,22.996
19.063,18.999
26.82,25.804
23.419,22.846
26.038,25.414
26.544,25.863
26.694,26.154
26.438,25.86
21.561,19.774
25.975,25.709
20.295,20.21
26.656,25.781
23.161,22.81
26.12,25.74
24.663,24.096
25.247,24.725
17.503,17.343
25.652,25.358
21.636,21.385
23.482,23.528
26.882,26.144
26.903,26.396
26.528,25.937
23.962,23.702
26.278,26.038
21.729,21.498
25.213,22.918
26.353,25.967
25.49,25.268
22.528,20.309
23.472,23.403
19.151,19.092
21.212,20.682
17.2,16.321
26.866,26.358
25.809,25.598
25.223,22.913
16.856,16.698
24.684,24.408
22.752,21.999
23.234,21.741
25.158,22.636
26.26,26.012
25.676,25.366
23.305,23.06
25.654,24.723
23.047,22.676
26.183,26.064
25.754,25.56
25.918,24.858
24.077,24.005
25.924,25.624
24.027,23.614
26.265,25.87
26.338,25.916
25.332,23.485
23.037,22.872
22.769,22.477
25.849,25.638
23.855,23.506
25.945,25.455
22.309,21.626
26.872,26.092
21.828,20.744
24.455,23.946
23.803,23.662
24.867,24.662
26.795,26.127
25.688,25.19
26.148,25.974
22.128,21.936
22.655,21.643
25.179,25.057
23.132,21.298
26.527,25.89
24.567,24.096
26.29,25.658
24.416,23.593
25.399,25.03
26.127,25.716
25.457,25.183
26.986,26.741
23.162,22.964
26.183,23.949
24.507,24.006
23.836,23.545
20.088,19.632
25.907,25.507
25.447,24.392
22.864,21.483
24.307,22.808
26.26,25.868
23.655,23.251
26.695,26.186
25.387,25.146
25.619,25.267
20.511,20.328
23.165,21.766
24.341,23.943
24.467,23.922
25.861,25.11
21.242,21.158
21.895,20.917
21.241,19.728
25.431,25.006
20.176,19.525
26.705,26.327
25.503,23.348
24.587,24.077
21.981,21.062
26.12,26.02
22.731,22.66
25.181,24.971
25.246,25.067
23.502,23.048
26.892,26.329
24.289,24.168
24.597,24.122
24.936,24.477
21.793,21.736
21.887,20.784
26.027,25.767
26.84,26.193
26.951,26.394
24.799,24.362
21.897,21.842
23.22,21.669
25.898,25.376
21.218,20.846
25.808,25.149
26.486,26.177
17.608,17.496
24.442,24.365
26.38,23.864
26.596,25.98
18.315,18.201
25.244,25.188
18.06,17.879
25.974,23.971
21.916,20.687
25.309,24.945
25.737,24.227
21.016,19.366
24.954,24.571
23.064,22.724
20.911,20.809
24.499,24.178
26.097,25.639
21.37,21.265
25.629,25.194
26.642,26.431
24.145,23.792
24.388,23.947
20.613,19.928
25.87,24.532
18.882,17.848
26.155,25.868
26.867,26.443
26.26,26.164
26.848,26.356
25.749,25.646
26.729,26.502
25.342,24.896
26.47,26.157
26.779,26.096
25.535,24.058
25.458,24.939
26.592,26.12
23.933,23.156
25.31,24.89
24.24,24.02
20.369,19.67
26.442,26.122
24.89,23.537
14.419,14.328
26.288,23.764
25.048,24.969
17.356,16.463
19.181,18.353
20.686,19.387
26.737,25.905
26.029,25.761
22.73,22.471
19.719,19.373
24.455,23.876
23.765,22.409
23.527,23.287
23.667,23.433
25.754,25.455
26.634,26.098
26.382,26.121
20.844,20.588
26.718,26.197
24.27,22.957
22.989,21.972
26.974,26.802
19.425,19.277
24.855,24.392
23.22,22.163
25.4,24.615
26.008,25.441
26.582,26.073
17.485,17.389
24.042,23.024
25.024,24.26
20.885,19.829
22.625,22.53
25.409,24.873
16.337,15.621
26.183,25.689
25.053,24.678
24.04,23.83
23.751,23.626
26.917,26.12
22.536,22.288
24.469,23.893
26.796,26.369
26.415,26.15
21.463,21.006
25.07,24.667
25.116,24.936
26.616,23.975
22.449,20.73
20.544,20.239
26.485,26.327
26.093,25.626
25.549,25.45
26.52,26.417
26.001,25.849
23.376,23.237
26.589,26.039
26.285,26.036
24.66,23.14
26.276,25.968
26.315,25.998
25.526,24.894
16.753,15.744
21.614,21.54
25.62,25.489
25.748,25.678
18.764,18.376
26.724,26.409
23.69,23.503
26.265,25.829
25.515,23.591
26.694,26.136
25.695,25.616
23.42,21.405
23.483,23.371
20.326,18.873
24.738,24.5
24.196,23.914
24.634,24.33
23.1,22.963
25.121,25.045
26.578,26.255
23.668,23.151
24.45,23.255
26.501,25.978
23.961,23.43
26.694,26.245
26.998,26.476
26.438,24.775
24.346,23.956
20.386,19.721
24.544,24.177
23.558,22.305
22.331,21.974
23.528,22.532
22.356,22.128
25.702,25.146
26.169,25.629
19.888,19.625
24.297,23.867
24.401,24.272
23.994,23.599
21.19,19.782
26.458,26.133
22.958,22.722
25.817,25.391
24.345,23.96
26.38,25.856
26.578,26.09
26.601,26.163
23.878,23.535
25.586,23.653
22.696,22.411
21.46,21.317
24.624,24.177
26.979,27.207
23.49,23.238
20.628,20.505
25.153,24.705
22.726,22.441
19.259,18.684
26.389,26.111
20.801,19.8
24.353,23.89
22.585,22.092
25.539,25.127
25.989,25.883
26.923,26.558
26.128,25.713
23.559,22.73
25.111,24.804
24.873,24.774
22.329,22.103
25.547,23.275
22.406,21.155
24.562,24.183
25.476,24.253
21.318,21.12
24.825,24.728
24.735,24.648
24.841,24.793
23.82,23.544
25.924,25.197
23.982,22.027
22.293,20.96
25.477,25.174
24.072,24.016
26.528,25.716
26.963,26.328
22.422,22.247
25.631,25.321
23.929,23.787
25.819,25.05
22.991,22.566
25.641,25.227
25.017,24.813
24.778,24.267
26.158,25.734
26.1,25.953
24.697,24.312
23.084,22.874
19.618,19.562
26.336,25.715
21.143,20.979
25.257,25.054
26.164,25.662
24.873,24.688
24.156,24.063
25.746,25.282
25.751,25.177
21.305,21.225
19.448,19.333
26.267,24.16
26.078,25.841
23.165,22.752
26.929,26.413
23.398,22.974
26.332,26.044
21.554,21.382
26.755,26.277
22.424,22.25
25.673,25.309
24.073,23.92
20.96,20.367
25.567,23.464
25.246,24.819
25.082,23.904
26.403,26.084
23.758,23.688
25.121,25.359
22.013,21.95
20.858,20.742
26.546,26.18
21.969,20.457
25.582,24.796
26.838,26.326
23.37,23.286
25.983,24.699
25.649,25.404
24.463,24.161
22.952,22.806
26.022,25.608
23.551,23.448
16.943,16.804
25.066,24.802
26.691,26.187
23.338,21.387
25.982,25.572
19.922,19.365
25.194,24.788
24.963,24.597
23.737,23.393
18.607,17.213
17.578,17.378
24.252,22.303
26.336,25.918
21.581,19.699
24.479,23.402
26.132,25.479
21.378,21.286
25.314,22.861
26.82,24.326
24.912,24.519
19.503,19.295
23.39,22.643
21.884,21.026
24.718,24.467
20.932,20.797
14.454,14.211
19.475,19.27
25.407,25.233
17.456,16.984
26.607,26.158
24.293,23.99
26.099,25.316
16.827,16.57
21.786,20.199
25.518,25.13
18.537,18.391
26.337,26.053
23.833,21.592
23.091,22.628
25.925,25.71
25.366,24.932
26.455,26.095
23.03,21.84
25.433,25.047
26.177,25.802
26.622,26.019
19.671,19.584
26.4,26.116
17.156,16.864
24.13,23.744
26.693,26.227
26.623,26.277
26.321,26.107
20.685,19.479
26.69,25.985
25.994,25.618
21.405,20.158
24.698,24.115
16.274,16.026
23.929,21.686
24.679,24.378
26.179,25.238
26.948,26.778
26.195,25.721
19.679,19.474
25.698,25.57
26.891,26.472
24.428,24.238
22.987,22.759
23.371,23.039
23.201,22.928
22.338,22.164
19.74,18.562
26.755,26.598
22.436,22.111
25.489,25.095
25.448,24.823
26.606,26.049
26.297,25.932
23.203,22.843
26.988,26.119
22.046,21.617
23.247,23.06
13.559,13.351
25.911,25.8
22.103,21.856
25.449,24.75
26.593,26.369
26.989,24.949
26.964,26.757
24.956,24.511
21.405,21.027
23.917,23.571
22.617,21.497
23.614,23.295
25.841,25.321
25.558,25.418
24.98,24.259
22.826,22.361
21.955,21.788
23.977,23.585
22.504,21.559
23.67,23.325
25.054,24.617
23.44,22.853
26.839,26.196
23.354,22.888
26.344,25.986
23.758,23.655
25.857,24.965
23.409,22.455
26.146,25.858
17.809,17.712
21.828,20.853
15.087,14.585
25.627,25.261
24.693,24.187
16.865,16.728
26.535,26.395
22.754,21.676
23.941,23.518
24.968,24.841
23.031,22.557
26.95,26.431
24.902,24.465
21.864,20.941
22.029,21.653
25.659,25.433
24.627,24.146
23.729,23.31
22.023,21.889
26.004,25.148
24.551,24.348
24.732,24.237
22.847,22.548
24.981,24.788
24.581,24.038
24.988,24.863
22.549,22.096
14.151,13.988
25.06,24.503
26.684,26.642
26.011,25.556
25.019,24.612
21.812,21.746
23.189,22.991
22.743,22.166
24.022,23.793
26.847,26.451
26.687,26.377
24.074,23.999
25.414,24.107
25.51,25.107
23.098,22.634
19.84,19.4
25.242,24.85
19.162,18.983
25.383,24.84
25.15,22.76
22.376,20.787
22.145,21.609
22.142,21.964
24.508,24.322
26.289,26.149
25.321,25.24
23.496,22.651
20.79,19.76
22.319,22.191
23.499,21.556
25.992,25.501
23.578,23.181
25.541,25.136
26.488,25.952
25.761,25.088
23.466,23.261
24.534,23.906
26.292,25.715
23.919,23.461
26.413,25.8
26.09,24.428
26.393,25.938
22.422,20.801
17.169,16.174
26.772,26.333
24.92,24.339
21.875,20.116
26.287,25.967
24.686,24.306
20.764,19.953
25.861,25.694
26.277,23.72
19.475,18.885
25.92,25.399
26.272,26.033
21.372,20.029
23.216,23.012
25.009,24.86
26.565,26.19
25.729,25.669
21.159,20.885
21.75,21.633
24.327,23.959
23.448,23.086
24.19,23.754
22.221,21.823
22.645,21.499
23.294,22.989
25.164,24.598
26.171,25.494
24.248,23.978
23.741,22.692
25.612,25.058
26.082,24.587
26.927,26.538
23.701,23.493
25.533,24.952
26.269,25.829
23.472,22.977
26.011,25.741
23.804,23.514
23.198,23.125
25.712,25.408
26.454,26.224
25.185,24.68
25.739,24.536
23.286,23.067
26.974,26.629
23.713,21.987
22.591,22.498
22.021,21.637
23.175,20.819
24.08,23.608
26.198,25.774
25.159,24.606
18.313,17.765
26.432,26.209
22.788,22.619
20.634,20.551
22.183,21.881
26.551,25.967
24.826,24.51
26.0,25.497
25.501,25.054
26.821,26.593
26.717,26.335
24.772,24.439
26.552,25.161
25.482,25.226
23.985,23.528
22.564,21.1
21.713,21.054
24.967,24.736
25.14,24.824
26.731,25.355
18.764,17.767
25.329,25.063
26.035,25.302
18.622,18.509
26.915,26.328
24.421,24.123
21.777,21.352
23.33,22.695
26.251,25.775
23.34,21.702
26.243,24.931
26.397,26.036
23.159,22.129
19.719,19.521
25.448,24.688
24.763,24.458
18.664,18.161
24.181,23.024
26.867,26.577
19.458,18.102
26.334,25.752
22.898,22.805
26.12,25.628
23.411,21.737
25.679,25.551
24.84,24.453
23.349,23.064
26.938,26.271
22.961,22.245
22.507,22.409
26.072,25.269
26.534,25.656
25.997,25.737
26.37,25.865
23.911,23.493
26.818,26.583
26.884,26.315
24.65,22.965
26.712,26.269
26.716,25.808
24.74,24.692
21.763,20.574
22.977,22.451
21.215,19.704
20.151,18.888
26.525,25.814
25.083,24.784
24.494,24.154
13.952,13.873
25.496,22.895
26.853,25.975
25.28,24.717
26.931,26.73
24.739,24.416
22.691,22.609
26.438,25.965
26.608,25.575
26.851,26.357
24.585,24.378
25.482,24.8
25.009,24.531
22.594,22.143
24.944,24.557
26.058,24.288
25.149,24.805
26.552,26.052
25.006,24.642
26.41,25.902
25.672,25.459
21.854,20.093
25.943,25.298
25.832,25.279
24.925,24.454
18.441,17.713
24.086,23.992
22.812,22.71
21.976,19.63
26.519,25.975
24.494,24.245
25.795,25.41
21.445,21.625
24.592,24.133
24.941,24.525
26.842,26.284
22.709,22.424
26.932,26.512
23.134,22.964
24.253,24.049
24.41,22.412
26.382,26.031
23.292,23.041
22.711,22.451
21.47,20.21
23.974,22.213
26.624,26.174
25.45,24.993
25.929,23.875
26.201,25.83
23.985,23.833
25.324,24.907
24.868,22.855
26.846,26.236
26.804,24.828
26.08,25.986
22.063,21.228
20.148,19.866
13.906,13.805
22.491,22.139
26.092,25.626
24.65,23.657
25.355,24.891
26.162,25.555
25.139,22.904
26.026,25.421
21.723,21.193
22.959,21.044
20.877,19.645
26.713,26.293
23.598,21.999
22.938,22.728
22.284,21.876
25.532,25.23
25.086,24.707
26.303,25.894
18.615,18.325
26.708,26.259
21.493,20.265
25.706,25.252
26.516,26.073
25.592,23.111
26.045,25.789
20.974,20.207
26.595,26.463
21.64,20.967
19.722,19.685
20.59,19.346
26.295,25.779
24.36,23.848
23.844,23.765
23.882,23.784
25.481,25.401
24.9,24.185
25.35,24.969
25.871,25.761
25.564,25.457
25.432,25.005
24.956,24.667
26.46,26.351
26.532,25.99
25.922,25.525
26.777,26.653
21.737,21.674
25.331,24.883
26.936,26.513
26.435,25.895
25.846,25.407
24.08,23.644
25.861,25.759
25.213,24.784
25.942,25.047
22.916,22.696
26.684,26.232
20.079,18.734
23.022,21.958
16.551,16.344
24.393,23.841
26.831,26.382
26.963,26.616
26.429,25.792
22.775,22.412
24.47,24.161
23.745,23.379
22.862,22.697
26.73,26.074
26.249,25.635
19.086,18.641
18.997,18.909
26.661,26.295
24.577,24.167
22.289,21.943
23.476,23.335
26.876,26.472
25.14,24.254
26.785,26.075
22.34,22.182
26.97,26.62
25.365,25.254
22.865,22.417
23.017,22.767
25.937,25.833
26.51,26.109
25.961,25.136
24.022,23.58
23.984,23.361
19.33,18.753
22.561,22.181
26.188,26.025
24.968,24.686
25.702,25.052
25.775,25.21
25.864,25.479
23.447,23.068
26.96,26.454
17.322,17.117
26.75,26.256
23.821,23.329
24.417,24.22
26.715,26.284
25.294,24.951
26.472,26.092
